from_date,station_id,Ozone,Benzene,Toluene,Eth-Benzene,MP-Xylene,O-Xylene,Temp,RH,SR,BP,PM2.5,NMHC,THC,PM10,NO,NO2,NOx,NH3,SO2,CO,month,is_festival,is_secondary_event,is_local_event,hour,day_of_week,is_weekend,is_winter,is_early_month,PM25_lag_1,PM25_lag_6,PM25_lag_24,is_peak_hour
2025-07-06 07:00:00,Silkboard,19.6,0.47,1.0,,,22.8,90.0,1.55,245.25,,22.5,711.5,,67.75,1.75,12.2,1.35,0.85,4.7,0.72,7,0,0,0,7,6,1,0,1,12.25,11.75,,0
2025-07-06 07:00:00,Peenya,24.28,0.73,1.73,,0.54,,,93.65,18.35,951.59,8.12,,,57.11,8.02,18.57,26.59,14.25,2.33,0.66,7,0,0,0,7,6,1,0,1,,12.59,10.74,0
2025-07-06 08:00:00,Peenya,24.99,0.76,1.76,,0.55,,,93.6,40.69,951.62,13.42,,,61.7,8.09,18.56,26.65,14.34,0.24,0.93,7,0,0,0,8,6,1,0,1,8.12,14.07,15.22,1
2025-07-06 08:00:00,RVCE_Mailsandra,,0.57,1.62,0.53,0.6,77.63,1.95,250.85,,,11.75,0.0,23.72,,4.42,33.06,38.84,21.82,4.0,0.62,7,0,0,0,8,6,1,0,1,12.95,0.0,12.47,1
2025-07-06 08:00:00,Silkboard,19.6,0.45,1.03,,,22.77,89.25,1.7,250.25,,22.0,712.0,,83.25,1.72,13.265,1.735,1.32,4.65,0.72,7,0,0,0,8,6,1,0,1,22.5,8.0,,1
2025-07-06 09:00:00,RVCE_Mailsandra,,0.58,1.64,0.51,0.58,71.64,1.51,248.54,,,10.38,0.0,24.59,,4.58,33.61,37.14,20.96,4.47,0.71,7,0,0,0,9,6,1,0,1,11.75,0.0,11.15,1
2025-07-06 09:00:00,Silkboard,19.6,0.45,1.05,,,23.03,86.75,1.65,238.0,,15.5,712.0,,93.25,1.28,13.465,1.31,1.62,4.83,0.63,7,0,0,0,9,6,1,0,1,22.0,7.0,,1
2025-07-06 10:00:00,RVCE_Mailsandra,,0.55,1.64,0.53,0.59,64.27,1.86,233.49,,,9.105,0.0,25.56,,4.25,33.52,38.43,21.24,4.48,0.76,7,0,0,0,10,6,1,0,1,10.38,0.0,10.53,1
2025-07-06 10:00:00,Silkboard,18.05,0.43,1.0,,,23.55,85.0,2.17,263.0,,14.5,712.0,,90.0,1.5,19.64,42.5,1.5,4.62,0.65,7,0,0,0,10,6,1,0,1,15.5,7.25,,1
2025-07-06 11:00:00,RVCE_Mailsandra,,0.56,1.65,0.53,0.59,61.43,1.81,237.83,,,8.21,0.0,25.9,,4.44,34.03,38.32,21.29,4.52,0.81,7,0,0,0,11,6,1,0,1,9.105,0.0,9.56,1
2025-07-06 11:00:00,Silkboard,53.16,0.45,0.97,,,24.35,81.0,2.35,260.0,,17.5,711.5,,111.75,1.18,26.92,7.7,,4.62,0.68,7,0,0,0,11,6,1,0,1,14.5,8.25,20.0,1
2025-07-06 11:00:00,Peenya,24.48,0.74,1.65,,0.55,,,73.8,47.66,951.55,8.12,,,66.59,5.43,15.63,24.51,10.88,3.56,1.27,7,0,0,0,11,6,1,0,1,,,19.55,1
2025-07-06 12:00:00,RVCE_Mailsandra,,0.57,1.64,0.53,0.6,61.93,2.0,245.9,,,8.12,0.0,25.97,,4.54,33.4,38.87,22.07,4.74,0.72,7,0,0,0,12,6,1,0,1,8.21,14.465,10.865,0
2025-07-06 12:00:00,Peenya,24.02,0.72,1.78,,0.58,,,,33.32,950.94,8.12,,,68.87,12.97,23.22,36.18,0.08,,1.21,7,0,0,0,12,6,1,0,1,8.12,,24.9,0
2025-07-06 12:00:00,Silkboard,34.28,0.47,1.05,,,24.8,78.0,2.0,262.0,,21.0,711.0,,124.67,1.25,19.89,3.81,,4.83,0.7,7,0,0,0,12,6,1,0,1,17.5,12.25,12.0,0
2025-07-06 13:00:00,Silkboard,27.73,0.6,1.3,,,25.0,77.5,1.92,254.0,,16.5,710.0,,107.5,1.83,18.415,3.335,0.33,6.03,0.61,7,0,0,0,13,6,1,0,1,21.0,22.5,13.5,0
2025-07-06 13:00:00,RVCE_Mailsandra,,0.55,1.62,0.52,0.59,64.35,1.8,242.98,,,8.03,0.0,26.83,,4.28,32.94,37.88,21.16,4.86,0.85,7,0,0,0,13,6,1,0,1,8.12,12.95,10.965,0
2025-07-06 14:00:00,RVCE_Mailsandra,,0.58,1.64,0.52,0.59,73.39,1.9,236.49,,,15.63,0.0,24.5,,4.59,33.6,38.22,21.8,4.25,0.65,7,0,0,0,14,6,1,0,1,8.03,11.75,0.0,0
2025-07-06 14:00:00,Silkboard,21.66,0.7,1.55,,,25.12,77.5,1.95,265.75,,13.75,710.25,,83.5,1.43,17.715,2.765,0.55,7.22,0.66,7,0,0,0,14,6,1,0,1,16.5,22.0,15.5,0
2025-07-06 15:00:00,Silkboard,22.31,0.73,1.62,,,24.8,81.25,2.42,269.0,,19.75,709.25,,57.5,1.8,16.5,2.85,0.8,7.38,0.66,7,0,0,0,15,6,1,0,1,13.75,15.5,10.0,0
2025-07-06 15:00:00,RVCE_Mailsandra,,0.58,1.64,0.53,0.59,61.96,1.82,235.16,,,16.74,0.0,26.18,,4.56,33.47,38.62,21.61,4.63,0.47,7,0,0,0,15,6,1,0,1,15.63,10.38,0.0,0
2025-07-06 16:00:00,Silkboard,33.73,0.75,1.62,,,24.95,77.75,2.23,268.75,,19.5,709.0,,131.5,1.92,17.9,3.14,0.45,7.52,0.66,7,0,0,0,16,6,1,0,1,19.75,14.5,17.0,0
2025-07-06 16:00:00,Peenya,24.58,0.74,1.73,,0.56,,,55.95,25.41,950.96,8.12,,,69.85,7.01,19.3,26.32,12.94,2.52,0.95,7,0,0,0,16,6,1,0,1,,,13.08,0
2025-07-06 16:00:00,RVCE_Mailsandra,,0.57,1.65,0.52,0.58,52.72,1.66,228.18,,,14.495,0.0,27.07,,4.42,33.88,37.78,21.26,4.71,0.45,7,0,0,0,16,6,1,0,1,16.74,9.105,0.0,0
2025-07-06 17:00:00,Peenya,24.64,0.75,1.72,,0.55,,,60.65,6.05,951.07,8.47,,,65.22,5.28,15.03,20.29,10.68,2.52,0.9,7,0,0,0,17,6,1,0,1,8.12,8.12,10.65,1
2025-07-06 17:00:00,RVCE_Mailsandra,,0.58,1.64,0.52,0.59,56.62,1.66,231.04,,,12.82,0.0,26.21,,4.61,33.45,37.68,21.36,4.7,0.45,7,0,0,0,17,6,1,0,1,14.495,8.21,0.0,1
2025-07-06 17:00:00,Silkboard,23.72,0.73,1.65,,,24.95,74.0,1.7,243.5,,13.75,709.25,,134.0,1.95,18.3,3.2,0.62,7.53,0.64,7,0,0,0,17,6,1,0,1,19.5,17.5,19.0,1
2025-07-06 18:00:00,Peenya,24.73,0.75,1.71,,0.55,,,66.6,5.91,951.19,27.77,,,70.2,7.22,16.98,24.19,13.2,2.43,0.83,7,0,0,0,18,6,1,0,1,8.47,8.12,15.87,1
2025-07-06 18:00:00,Silkboard,25.38,0.7,1.57,,,24.58,74.5,1.8,257.0,,16.0,710.0,,110.25,1.57,17.735,2.915,0.7,7.3,0.68,7,0,0,0,18,6,1,0,1,13.75,21.0,15.5,1
2025-07-06 18:00:00,RVCE_Mailsandra,,0.57,1.62,0.52,0.59,60.52,1.58,222.71,,,11.095,0.0,25.32,,4.45,33.06,38.37,21.21,4.55,0.46,7,0,0,0,18,6,1,0,1,12.82,8.12,0.0,1
2025-07-06 19:00:00,RVCE_Mailsandra,,0.56,1.64,0.53,0.6,65.17,1.62,227.17,,,9.985,0.0,24.75,,4.43,33.48,38.56,22.07,4.62,0.44,7,0,0,0,19,6,1,0,1,11.095,8.03,0.0,1
2025-07-06 19:00:00,Peenya,24.55,0.74,1.76,,0.55,,,74.8,5.9,951.38,17.73,,,66.74,6.79,19.56,26.36,12.65,1.94,0.89,7,0,0,0,19,6,1,0,1,27.77,,21.58,1
2025-07-06 19:00:00,Silkboard,21.52,0.7,1.65,,,24.2,76.0,1.8,256.0,,7.0,710.5,,111.0,1.85,17.9,3.4,1.25,7.45,0.71,7,0,0,0,19,6,1,0,1,16.0,16.5,13.5,1
2025-07-06 20:00:00,RVCE_Mailsandra,,0.57,1.64,0.52,0.6,65.93,1.5,237.47,,,9.265,0.0,24.43,,4.5,33.83,37.85,21.92,4.63,0.48,7,0,0,0,20,6,1,0,1,9.985,15.63,0.0,1
2025-07-06 20:00:00,Peenya,25.1,0.76,1.74,,0.55,,,80.3,5.9,951.56,14.69,,,64.47,5.42,16.27,21.64,10.86,2.36,0.86,7,0,0,0,20,6,1,0,1,17.73,,21.51,1
2025-07-06 21:00:00,RVCE_Mailsandra,,0.57,1.63,0.53,0.58,68.05,1.7,220.84,,,8.54,0.0,24.13,,4.49,33.42,38.64,20.99,4.53,0.67,7,0,0,0,21,6,1,0,1,9.265,16.74,0.0,1
2025-07-06 21:00:00,Silkboard,18.53,0.6,1.3,,,23.17,80.33,1.67,263.33,,19.0,712.0,,103.67,1.73,17.22,3.4,1.03,6.03,0.69,7,0,0,0,21,6,1,0,1,,19.75,11.25,1
2025-07-06 21:00:00,Peenya,24.92,0.76,1.75,,0.55,,,88.12,5.9,951.61,20.98,,,65.61,5.76,18.4,24.13,11.31,4.96,0.91,7,0,0,0,21,6,1,0,1,14.69,,14.39,1
2025-07-06 22:00:00,Silkboard,18.21,0.53,1.15,,,22.93,81.5,1.6,255.0,,23.25,712.0,,95.0,1.8,16.185,3.015,1.22,5.33,0.69,7,0,0,0,22,6,1,0,1,19.0,19.5,13.25,0
2025-07-06 22:00:00,RVCE_Mailsandra,,0.56,1.64,0.51,0.59,72.89,1.55,224.57,,,11.545,0.0,23.52,,4.42,33.51,37.49,21.53,4.55,0.65,7,0,0,0,22,6,1,0,1,8.54,14.495,0.0,0
2025-07-06 22:00:00,Peenya,25.18,0.77,1.72,,0.54,,,93.5,5.9,951.63,17.42,,,64.36,7.3,19.14,26.45,13.31,5.29,0.82,7,0,0,0,22,6,1,0,1,20.98,8.12,18.5,0
2025-07-06 23:00:00,RVCE_Mailsandra,,0.58,1.64,0.54,0.6,76.46,1.75,233.11,,,16.47,0.0,23.12,,4.62,33.46,39.12,21.91,4.5,0.59,7,0,0,0,23,6,1,0,1,11.545,12.82,0.0,0
2025-07-06 23:00:00,Silkboard,19.48,0.53,1.22,,,23.0,83.5,1.5,252.25,,16.5,712.0,,85.25,1.93,15.165,2.735,0.97,5.7,0.67,7,0,0,0,23,6,1,0,1,23.25,13.75,17.5,0
2025-07-06 23:00:00,Peenya,24.89,0.76,1.73,,0.54,,,93.55,5.9,951.58,24.55,,,61.8,4.89,16.38,21.22,10.18,2.9,0.88,7,0,0,0,23,6,1,0,1,17.42,8.47,11.65,0
2025-07-07 00:00:00,RVCE_Mailsandra,,0.52,1.56,0.51,0.54,78.33,1.61,251.78,,,19.545,0.0,22.96,,4.51,33.45,37.45,21.04,4.76,0.45,7,0,0,0,0,0,0,0,1,16.47,11.095,0.0,0
2025-07-07 00:00:00,Silkboard,22.93,0.55,1.2,,,23.18,85.25,1.6,248.0,,13.0,711.0,,66.67,1.48,13.24,1.615,0.95,5.6,0.63,7,0,0,0,0,0,0,0,1,16.5,16.0,17.5,0
2025-07-07 00:00:00,Peenya,24.71,0.75,1.73,,0.54,,,93.6,5.9,951.44,15.12,,,62.18,7.82,17.62,25.44,13.99,3.66,0.86,7,0,0,0,0,0,0,0,1,24.55,27.77,15.68,0
2025-07-07 01:00:00,RVCE_Mailsandra,,0.56,1.64,0.51,0.59,78.35,1.51,247.14,,,18.025,0.0,22.89,,4.42,33.61,37.63,21.14,4.8,0.45,7,0,0,0,1,0,0,0,1,19.545,9.985,0.0,0
2025-07-07 01:00:00,Silkboard,22.52,0.5,1.1,,,23.27,86.0,1.4,243.75,,15.0,710.5,,48.33,1.35,12.565,1.275,0.37,5.12,0.63,7,0,0,0,1,0,0,0,1,13.0,7.0,11.75,0
2025-07-07 01:00:00,Peenya,24.95,0.76,1.74,,0.55,,,93.6,5.9,951.32,8.28,,,59.8,6.51,16.43,22.71,12.29,4.2,0.82,7,0,0,0,1,0,0,0,1,15.12,17.73,12.59,0
2025-07-07 02:00:00,RVCE_Mailsandra,,0.56,1.63,0.53,0.6,78.77,1.46,253.24,,,15.76,0.0,22.82,,4.38,33.23,38.55,21.77,4.75,0.45,7,0,0,0,2,0,0,0,1,18.025,9.265,0.0,0
2025-07-07 02:00:00,Silkboard,21.76,0.5,1.12,,,23.23,86.0,1.33,234.5,,13.0,770.0,,40.0,1.62,12.005,1.175,0.47,5.1,0.65,7,0,0,0,2,0,0,0,1,15.0,,8.0,0
2025-07-07 02:00:00,Peenya,25.13,0.76,1.69,,0.54,,,93.6,5.9,951.21,19.66,,,58.19,6.57,18.45,24.99,12.36,1.86,0.91,7,0,0,0,2,0,0,0,1,8.28,14.69,14.07,0
2025-07-07 03:00:00,Silkboard,22.06,0.45,1.0,,,23.25,86.0,1.23,240.25,,15.25,710.0,,39.5,1.4,12.1,1.125,0.45,4.65,0.67,7,0,0,0,3,0,0,0,1,13.0,19.0,7.0,0
2025-07-07 03:00:00,Peenya,24.65,0.75,1.71,,0.56,,,93.22,5.91,951.17,14.07,,,57.23,7.76,16.05,23.81,13.92,2.93,0.88,7,0,0,0,3,0,0,0,1,19.66,20.98,17.56,0
2025-07-07 03:00:00,RVCE_Mailsandra,,0.56,1.64,0.53,0.58,80.17,1.18,237.86,,,14.185,0.0,22.62,,4.44,33.34,38.54,20.85,4.73,0.58,7,0,0,0,3,0,0,0,1,15.76,8.54,0.0,0
2025-07-07 04:00:00,Silkboard,21.29,0.5,1.08,,,23.17,86.0,1.35,239.75,,14.5,710.0,,46.5,1.27,12.575,1.35,0.57,4.93,0.68,7,0,0,0,4,0,0,0,1,15.25,23.25,7.25,0
2025-07-07 04:00:00,Peenya,24.9,0.75,1.71,,0.56,,,93.35,5.9,951.18,8.39,,,61.3,7.01,16.19,23.19,12.91,2.8,0.97,7,0,0,0,4,0,0,0,1,14.07,17.42,8.12,0
2025-07-07 04:00:00,RVCE_Mailsandra,,0.56,1.63,0.52,0.59,81.09,0.61,204.18,,,14.205,0.0,22.54,,4.39,33.24,37.98,21.28,4.75,0.56,7,0,0,0,4,0,0,0,1,14.185,11.545,0.0,0
2025-07-07 05:00:00,Peenya,25.05,0.76,1.7,,0.55,,,93.3,5.9,951.24,10.66,,,64.2,6.99,16.41,23.4,12.91,4.0,0.93,7,0,0,0,5,0,0,0,1,8.39,24.55,,0
2025-07-07 05:00:00,Silkboard,19.68,0.5,1.12,,,23.07,86.25,1.5,237.5,,18.5,710.0,,46.33,1.38,12.945,1.65,0.43,5.08,,7,0,0,0,5,0,0,0,1,14.5,16.5,8.25,0
2025-07-07 05:00:00,RVCE_Mailsandra,,0.57,1.64,0.53,0.59,83.5,1.13,170.84,,,17.235,0.0,22.37,,4.44,33.58,38.56,21.62,4.76,0.56,7,0,0,0,5,0,0,0,1,14.205,16.47,0.0,0
2025-07-07 06:00:00,Silkboard,20.92,0.5,1.1,,,23.2,87.25,1.45,226.0,,16.75,710.75,,53.33,1.65,13.435,2.125,0.62,5.0,0.67,7,0,0,0,6,0,0,0,1,18.5,13.0,12.25,0
2025-07-07 06:00:00,Peenya,24.6,0.74,1.75,,0.56,,,93.33,5.91,951.37,13.1,,,65.68,6.79,17.59,24.38,12.65,2.94,0.9,7,0,0,0,6,0,0,0,1,10.66,15.12,,0
2025-07-07 06:00:00,RVCE_Mailsandra,,0.56,1.65,0.53,0.58,84.99,1.28,210.24,,,21.955,0.0,22.32,,4.43,34.09,38.4,21.05,4.52,0.48,7,0,0,0,6,0,0,0,1,17.235,19.545,14.465,0
2025-07-07 07:00:00,RVCE_Mailsandra,,0.56,1.63,0.53,0.59,82.34,1.19,257.38,,,20.975,0.0,22.77,,4.42,33.34,38.49,21.47,4.6,0.47,7,0,0,0,7,0,0,0,1,21.955,18.025,12.95,0
2025-07-07 07:00:00,Peenya,24.43,0.74,1.71,,0.53,,,93.7,9.54,951.47,17.74,,,70.01,5.56,15.42,20.98,11.04,4.05,0.84,7,0,0,0,7,0,0,0,1,13.1,8.28,8.12,0
2025-07-07 07:00:00,Silkboard,18.44,0.47,1.05,,,23.08,88.0,1.55,237.0,,16.25,711.0,,68.75,1.75,13.91,2.4,0.55,4.8,0.71,7,0,0,0,7,0,0,0,1,16.75,15.0,22.5,0
2025-07-07 08:00:00,RVCE_Mailsandra,,0.57,1.62,0.53,0.58,73.8,1.61,244.15,,,17.225,0.0,23.92,,4.45,32.98,38.81,21.1,4.62,0.48,7,0,0,0,8,0,0,0,1,20.975,15.76,11.75,1
2025-07-07 08:00:00,Peenya,25.2,0.76,1.71,,0.56,,,93.55,34.97,951.56,30.41,,,69.17,7.21,15.91,23.13,13.2,4.85,1.01,7,0,0,0,8,0,0,0,1,17.74,19.66,13.42,1
2025-07-07 08:00:00,Silkboard,15.15,0.53,1.18,,,23.02,87.5,1.52,248.25,,18.75,711.5,,94.0,1.67,15.225,2.85,1.3,5.43,0.76,7,0,0,0,8,0,0,0,1,16.25,13.0,22.0,1
2025-07-07 09:00:00,RVCE_Mailsandra,,0.58,1.65,0.53,0.59,67.44,1.6,241.9,,,14.17,0.0,24.81,,4.66,33.87,38.73,21.51,4.65,0.56,7,0,0,0,9,0,0,0,1,17.225,14.185,10.38,1
2025-07-07 09:00:00,Silkboard,21.73,0.47,1.07,,,23.25,85.25,1.93,257.5,,23.75,712.0,,119.25,1.77,16.425,3.15,1.82,5.0,0.73,7,0,0,0,9,0,0,0,1,18.75,15.25,15.5,1
2025-07-07 09:00:00,Peenya,24.36,0.74,1.73,,0.57,,,87.68,75.01,951.65,21.03,,,64.22,7.92,16.2,24.12,14.12,4.86,0.9,7,0,0,0,9,0,0,0,1,30.41,14.07,,1
2025-07-07 10:00:00,Silkboard,24.85,0.6,1.33,,,23.73,82.5,1.82,255.5,,22.75,712.0,,151.75,2.25,17.965,3.86,2.12,6.03,0.73,7,0,0,0,10,0,0,0,1,23.75,14.5,14.5,1
2025-07-07 10:00:00,Peenya,25.04,0.76,1.7,,0.54,,,73.78,50.67,951.68,10.08,,,71.71,8.14,18.36,26.51,14.41,3.28,0.91,7,0,0,0,10,0,0,0,1,21.03,8.39,,1
2025-07-07 10:00:00,RVCE_Mailsandra,,0.57,1.62,0.52,0.59,64.36,2.0,244.35,,,12.15,0.0,25.2,,4.45,33.02,38.19,21.57,4.69,0.51,7,0,0,0,10,0,0,0,1,14.17,14.205,9.105,1
2025-07-07 11:00:00,Peenya,24.98,0.76,1.7,,0.55,,,72.47,125.32,951.65,21.01,,,78.77,4.5,15.82,20.0,9.68,3.22,0.82,7,0,0,0,11,0,0,0,1,10.08,10.66,8.12,1
2025-07-07 11:00:00,RVCE_Mailsandra,,0.56,1.62,0.52,0.58,59.6,1.66,239.68,,,10.48,0.0,26.18,,4.35,32.69,37.63,21.04,4.57,0.52,7,0,0,0,11,0,0,0,1,12.15,17.235,8.21,1
2025-07-07 11:00:00,Silkboard,30.21,0.62,1.35,,,24.82,80.25,2.23,268.0,,23.25,712.0,,157.5,1.65,18.575,3.6,2.5,6.2,0.71,7,0,0,0,11,0,0,0,1,22.75,18.5,17.5,1
2025-07-07 12:00:00,Silkboard,27.71,0.62,1.42,,,28.4,76.25,2.1,268.0,,27.25,711.0,,157.0,1.3,19.345,3.535,1.73,6.58,,7,0,0,0,12,0,0,0,1,23.25,16.75,21.0,0
2025-07-07 12:00:00,RVCE_Mailsandra,19.87,0.57,1.64,0.51,0.59,56.15,1.76,239.23,,,11.895,0.0,26.44,31.71,2.88,24.95,27.42,21.12,4.75,0.72,7,0,0,0,12,0,0,0,1,10.48,21.955,8.12,0
2025-07-07 12:00:00,Peenya,24.64,0.74,1.74,,0.54,,,60.67,108.22,951.47,43.18,,,75.71,9.52,18.69,28.21,16.2,5.87,1.06,7,0,0,0,12,0,0,0,1,21.01,13.1,8.12,0
2025-07-07 13:00:00,Silkboard,28.28,0.77,1.7,,,26.77,70.0,2.33,266.75,,25.75,710.5,,152.0,1.75,18.315,3.075,1.75,7.83,0.66,7,0,0,0,13,0,0,0,1,27.25,16.25,16.5,0
2025-07-07 13:00:00,RVCE_Mailsandra,19.87,0.57,1.65,0.52,0.6,49.69,1.73,231.94,,,11.88,0.0,27.48,40.5,2.9,25.23,27.73,22.01,4.75,0.7,7,0,0,0,13,0,0,0,1,11.895,20.975,8.03,0
2025-07-07 13:00:00,Peenya,24.56,0.74,1.74,,0.57,,,56.75,72.2,951.36,31.79,,,71.38,6.06,17.19,23.15,11.71,6.07,0.93,7,0,0,0,13,0,0,0,1,43.18,17.74,,0
2025-07-07 14:00:00,Silkboard,28.27,0.9,1.95,,,25.95,67.0,2.27,267.25,,19.25,710.0,,156.0,1.9,18.65,3.075,1.67,9.1,0.69,7,0,0,0,14,0,0,0,1,25.75,18.75,13.75,0
2025-07-07 14:00:00,RVCE_Mailsandra,19.87,0.57,1.62,0.51,0.59,48.51,1.92,248.87,,,10.435,0.0,27.37,71.76,2.88,24.19,27.4,21.18,4.36,0.72,7,0,0,0,14,0,0,0,1,11.88,17.225,15.63,0
2025-07-07 14:00:00,Peenya,24.25,0.73,1.73,,0.55,,,55.8,104.74,951.22,15.77,,,67.37,6.44,17.8,24.21,12.19,1.38,0.92,7,0,0,0,14,0,0,0,1,31.79,30.41,,0
2025-07-07 15:00:00,Peenya,24.76,0.75,1.72,,0.55,,,49.6,95.55,951.08,16.42,,,75.12,6.73,16.88,23.6,12.56,2.76,0.97,7,0,0,0,15,0,0,0,1,15.77,21.03,,0
2025-07-07 15:00:00,RVCE_Mailsandra,19.87,0.57,1.65,0.54,0.59,46.59,1.71,242.14,,,9.46,0.0,27.94,72.87,2.86,25.12,28.57,21.41,4.5,0.48,7,0,0,0,15,0,0,0,1,10.435,14.17,16.74,0
2025-07-07 15:00:00,Silkboard,25.93,0.9,1.92,,,25.6,67.25,2.25,268.5,,21.0,709.25,,165.75,2.0,19.54,3.61,3.15,8.9,0.69,7,0,0,0,15,0,0,0,1,19.25,23.75,19.75,0
2025-07-07 16:00:00,Silkboard,28.8,0.8,1.8,,,25.57,68.0,2.17,260.25,,25.0,709.0,,194.33,1.98,19.65,3.535,3.77,8.38,0.7,7,0,0,0,16,0,0,0,1,21.0,22.75,19.5,0
2025-07-07 16:00:00,RVCE_Mailsandra,19.87,0.57,1.64,0.52,0.57,49.25,1.61,237.3,,,11.17,0.0,27.33,76.9,2.87,24.85,28.01,20.57,4.48,0.62,7,0,0,0,16,0,0,0,1,9.46,12.15,14.495,0
2025-07-07 16:00:00,Peenya,24.39,0.73,1.7,,0.54,,,53.87,29.62,951.08,11.91,,,80.5,5.05,16.19,21.24,10.39,4.62,0.94,7,0,0,0,16,0,0,0,1,16.42,10.08,8.12,0
2025-07-07 17:00:00,RVCE_Mailsandra,19.87,0.57,1.66,0.51,0.59,53.21,1.69,228.37,,,12.315,0.0,26.48,76.59,2.87,25.54,27.43,21.55,4.33,0.82,7,0,0,0,17,0,0,0,1,11.17,10.48,12.82,1
2025-07-07 17:00:00,Silkboard,26.64,0.92,2.1,,,25.88,68.5,2.0,257.5,,27.0,709.5,,202.25,2.52,20.3,4.425,2.62,9.62,0.79,7,0,0,0,17,0,0,0,1,25.0,23.25,13.75,1
2025-07-07 17:00:00,Peenya,25.18,0.76,1.74,,0.55,,,58.12,10.79,951.12,21.69,,,77.9,6.36,17.0,23.37,12.1,3.12,1.0,7,0,0,0,17,0,0,0,1,11.91,21.01,8.47,1
2025-07-07 18:00:00,Silkboard,24.43,0.82,1.85,,,25.42,70.5,1.65,253.25,,24.25,710.0,,176.0,2.25,20.19,4.5,3.95,8.55,0.86,7,0,0,0,18,0,0,0,1,27.0,27.25,16.0,1
2025-07-07 18:00:00,Peenya,25.05,0.76,1.71,,0.54,,,60.0,5.91,951.23,14.6,,,79.63,5.29,17.48,22.74,10.7,2.77,0.95,7,0,0,0,18,0,0,0,1,21.69,43.18,27.77,1
2025-07-07 18:00:00,RVCE_Mailsandra,19.87,0.58,1.62,0.54,0.6,55.7,1.45,227.29,,,16.4,0.0,25.81,75.51,2.96,24.06,28.79,21.86,4.31,0.51,7,0,0,0,18,0,0,0,1,12.315,11.895,11.095,1
2025-07-07 19:00:00,Peenya,24.6,0.74,1.73,,0.56,,,64.28,5.91,951.37,13.1,,,78.82,6.47,17.61,24.08,12.23,3.59,0.95,7,0,0,0,19,0,0,0,1,14.6,31.79,17.73,1
2025-07-07 19:00:00,Silkboard,19.75,0.8,1.78,,,24.57,72.5,1.35,251.5,,26.5,710.5,,178.25,2.27,21.09,5.3,4.5,8.12,0.97,7,0,0,0,19,0,0,0,1,24.25,25.75,7.0,1
2025-07-07 19:00:00,RVCE_Mailsandra,19.87,0.57,1.64,0.53,0.57,60.05,1.61,228.31,,,16.415,0.0,25.2,75.46,2.9,24.74,28.11,20.59,4.37,0.49,7,0,0,0,19,0,0,0,1,16.4,11.88,9.985,1
2025-07-07 20:00:00,RVCE_Mailsandra,19.87,0.57,1.64,0.51,0.59,64.22,1.58,231.57,,,24.79,0.0,24.62,75.28,2.88,24.65,27.27,21.44,4.24,0.48,7,0,0,0,20,0,0,0,1,16.415,10.435,9.265,1
2025-07-07 20:00:00,Peenya,24.54,0.74,1.72,,0.56,,,69.35,5.91,951.56,30.18,,,81.85,7.44,17.22,24.64,13.5,7.02,0.85,7,0,0,0,20,0,0,0,1,13.1,15.77,14.69,1
2025-07-07 20:00:00,Silkboard,18.11,0.75,1.7,,,23.97,74.75,1.23,251.0,,30.25,711.5,,181.33,2.05,19.09,4.25,4.6,7.8,0.92,7,0,0,0,20,0,0,0,1,26.5,19.25,,1
2025-07-07 21:00:00,Peenya,24.3,0.73,1.77,,0.55,,,80.85,5.9,951.73,21.18,,,90.54,5.58,16.89,22.45,11.07,3.16,0.83,7,0,0,0,21,0,0,0,1,30.18,16.42,20.98,1
2025-07-07 21:00:00,Silkboard,18.02,0.65,1.5,,,23.5,77.75,1.35,245.0,,27.25,712.5,,161.33,2.17,17.51,3.725,2.65,6.92,0.65,7,0,0,0,21,0,0,0,1,30.25,21.0,19.0,1
2025-07-07 21:00:00,RVCE_Mailsandra,19.87,0.56,1.66,0.53,0.59,66.64,1.75,228.84,,,29.05,0.0,24.26,75.4,2.77,25.65,28.1,21.72,4.52,0.46,7,0,0,0,21,0,0,0,1,24.79,9.46,8.54,1
2025-07-07 22:00:00,Silkboard,18.09,0.62,1.4,,,23.23,80.5,1.23,248.75,,25.75,713.0,,133.0,2.02,15.625,2.825,1.8,6.53,0.66,7,0,0,0,22,0,0,0,1,27.25,25.0,23.25,0
2025-07-07 22:00:00,RVCE_Mailsandra,19.87,0.57,1.65,0.53,0.59,70.62,1.63,232.38,,,28.725,0.0,23.73,75.84,2.88,25.14,28.09,21.26,4.59,0.49,7,0,0,0,22,0,0,0,1,29.05,11.17,11.545,0
2025-07-07 22:00:00,Peenya,24.79,0.75,1.71,,0.55,,,92.33,5.91,951.79,16.91,,,88.84,5.94,16.66,22.61,11.55,1.46,0.86,7,0,0,0,22,0,0,0,1,21.18,11.91,17.42,0
2025-07-07 23:00:00,Silkboard,18.76,0.58,1.25,,,23.05,82.5,1.2,252.75,,27.75,712.75,,122.5,1.43,14.865,2.185,1.18,5.85,0.64,7,0,0,0,23,0,0,0,1,25.75,27.0,16.5,0
2025-07-07 23:00:00,RVCE_Mailsandra,19.87,0.57,1.61,0.5,0.57,72.66,1.18,224.29,,,29.33,0.0,23.38,74.88,2.87,23.72,26.84,20.57,4.56,0.49,7,0,0,0,23,0,0,0,1,28.725,12.315,16.47,0
